Partner_Encoded,Dependents_Encoded,PhoneService_Encoded,PaperlessBilling_Encoded,TenureCategory_Encoded,ServiceAdoptionLevel_Encoded,OnlineSecurity_Binary,OnlineBackup_Binary,DeviceProtection_Binary,TechSupport_Binary,StreamingTV_Binary,StreamingMovies_Binary,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_StandardScaled,MonthlyCharges_StandardScaled,TotalCharges_StandardScaled,ServiceAdoptionScore_StandardScaled,AvgChargesPerService_StandardScaled,TotalServices_StandardScaled,PaymentReliabilityScore_StandardScaled,ContractReliabilityScore_StandardScaled,OverallReliabilityScore_StandardScaled,Churn
1,1,1,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.1566335558258034,0.6979874646172332,-0.839476606733559,-0.5617762440782015,1.2912224431682615,-0.07757606553494406,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.1868705440193053,0.5078574616660612,-0.8888123056307144,-0.5617762440782015,2.0484233674539363,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,-0.6617753788923856,0.08786821155624934,-0.554097173180772,0.5207381436215996,-0.3903768413202259,0.369182623097476,-0.11407934444186284,0.3712710329765762,0.14851885149894414,1
1,0,1,1,0,0,0,0,1,0,0,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1.0541425522460173,0.3860121775268155,-0.803972600466881,-0.5617762440782015,1.5072016394767749,-0.38405159174117554,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,1,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.9109613101984924,0.5349095763787796,-0.6440242146480774,-0.5617762440782015,0.9815327753730276,-0.06323933174628321,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,2,2,1,1,1,1,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.579282011201192,1.7311734303271986,2.7219118585870206,2.1445097251713015,-0.2651436221330407,2.098870442472513,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,0,1,1,0,1,0,0,1,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.44703878393499175,1.2024318296692933,0.9167125421086154,0.885927006057167,0.49491320918693044,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,1,1,0,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-1.0906843816642509,0.7405211585616991,-0.7928338085352887,0.5207381436215996,0.5190949828440395,0.369182623097476,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,1,2,0,1,1,0,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,-0.3408762181180675,1.1699449221126774,0.072126422927675,1.0619953374715,0.36333005677621144,0.8801384449054768,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,1,1,1,1,1,0,0,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.06460978896037164,0.8698989172174287,0.23163789864761622,0.5207381436215996,0.15216037274824484,0.7592013661279082,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.2774445836787656,0.47424285987037773,-0.9709128523461311,-0.5617762440782015,1.9781604504918369,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,1,0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-1.1114802720645731,1.1878465697215466,-0.7753630806227169,0.5207381436215996,0.4774921590848159,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,0.17516500246568834,-0.9748828932719917,-1.103033437928102,2.974754768011981,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.873693470822633,0.3105083265421319,-0.6201141197608908,-1.103033437928102,1.6359143638358893,-0.49566128659004244,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,0,1,1,1,1,0,0,0,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.15539372310936278,1.0188766563047964,0.1826862650997784,-0.02051905022830094,0.9069833444305735,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2367242199587352,-0.6561604819613808,-0.96293888111669,-1.103033437928102,0.6578507893655329,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,2,0,1,1,0,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.34980897437313724,1.3384844906005842,0.11020040598609826,1.0619953374715,0.13621454758557758,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,1,0,1,1,0,0,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-1.070538873680463,0.7475845444334449,-0.7608849585085858,0.20476692659457768,0.2762679603703879,0.5491684110067463,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.9637738338082923,0.6756404198585874,-0.6873117128940657,-0.5617762440782015,1.2168628769647165,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,0,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.1336751388672957,0.3434680780889324,-0.854451150118853,-1.103033437928102,1.7048084801517833,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.7315115465779521,0.3636592676689453,-0.5240601340202343,-1.103033437928102,1.7470131115036451,-0.49566128659004244,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,0,0,1,0,1,0,0,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.1494493845246563,0.8293242727594641,-0.8270168905797293,-0.02051905022830094,0.6428421146565532,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,0.16314893898353394,-0.9750423977709402,-1.103033437928102,2.941266001204046,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.1760057010360305,-0.33079072697980355,-0.9194259729580458,-0.5617762440782015,0.29543910194327455,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,2,0,0,1,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.1009454139118244,1.3181332593260644,0.39301442302631556,1.0619953374715,0.11494496834424792,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,0.1716364295386922,-0.9749297325099469,-1.103033437928102,2.964920635886059,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2774445836787656,-1.4971645305278214,-0.9970818509117274,-1.103033437928102,-0.7729348638651531,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-1.2774445836787656,-0.5385870390296693,-0.9843574322440257,-0.9484106744283662,0.6170513986995144,-0.8045518068115359,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,0,0,1,0,0,0,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.9642471930358623,0.8879285378731322,-0.6477049522459185,-0.02051905022830094,1.1717554602587072,0.136416865744308,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,1,1,1,0,1,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0.5560741338812638,-0.07482425818201958,0.25270147027835094,0.5207381436215996,-0.6170887835700128,0.369182623097476,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
1,1,1,1,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.3172518864423455,-1.5041756592776234,-0.6445128620828964,-1.103033437928102,-0.8022448857510097,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
1,0,1,1,1,2,1,0,1,0,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.8617327676928364,1.3797886716832197,1.4879836527738042,1.2103385568328369,0.06212703427242449,1.3525411052154808,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.269588440712041,0.5407747461829632,-0.9633309803596771,-0.5617762440782015,2.1172287170661956,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,1,0,1,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.9090232664114956,1.0372611644399503,-0.6116561222327762,0.5207381436215996,0.9326021548975418,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,0,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.2367242199587352,0.991454437649417,-0.9298019141325201,-0.02051905022830094,0.8687704851497415,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,1,1,1,1,1,0,0,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.1198794358334565,0.7230834067409421,0.3504314625268823,0.5207381436215996,0.29117488875594255,0.5143079517988435,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,0,1,1,1,2,0,1,1,0,1,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.4354340447762436,1.2692445248464173,0.9429361994670488,1.0619953374715,0.06385013295091788,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2367242199587352,-0.5568240186501566,-0.9650779188755444,-0.5617762440782015,-0.17702695610604152,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-1.2367242199587352,0.4647230974852754,-0.9367290852957645,-0.5617762440782015,0.8641669527860185,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,0,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.177512188402563,0.9776512308863446,-0.8490577219570401,-0.02051905022830094,0.8495357177412324,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.7073594915983407,-1.5025442662537687,-0.8765999673341628,-1.103033437928102,-0.7954248476458806,-1.360505196277561,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2774445836787656,-1.4694047236793444,-0.996713359675904,-1.103033437928102,-0.6568849986706214,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,1,2,0,1,1,0,1,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.5406488915492808,1.3780431225929826,1.1050028385417958,1.0619953374715,0.17755826023329174,1.2340265327849944,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.2150971406108493,0.6942425361504742,-0.9092853280078811,-0.5617762440782015,1.2479693338617674,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.8074988205752717,-1.4825815403169058,-0.8935075181382502,-1.103033437928102,-0.7119706771419743,-1.360505196277561,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,1,1,1,1,1,0,1,1,0,1,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.5467647038844473,1.189377606091769,0.9875287809130044,1.0483592209284287,-0.007788022855139494,1.2231323474715563,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,0,0,0,0,0,0,0,0,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-1.2774445836787656,-0.9809247374995859,-0.9902291433135628,-0.5617762440782015,-0.24726713360682642,-0.9280832414338016,1.0189975749905535,-0.828206896039032,0.1404435172784173,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.1402005980080936,-0.6712620311013001,-0.9243867676681989,-1.103033437928102,0.6157627745729661,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.2618577732980866,0.3390628179274253,-0.19737416820261805,-1.103033437928102,1.6956003856812378,-0.49566128659004244,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.2596228552103792,0.7017184778941598,-0.9493857269470555,-0.5617762440782015,1.2604706028553516,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.7120325868020027,0.5797420711091513,-0.488458238968119,-0.5617762440782015,1.9228056458054368,-0.3940536274653982,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
